Gesamtwiderstand @5bar [mOhm*cm2]	Bulkwiderstand @5bar [mOhm*cm2]	Durchgangswiderstand @5bar [mOhm*cm2]	Kontaktwiderstand @5bar [mOhm*cm2]	Korrekturwert GDL @5bar/cycle [mOhm*cm2]	Gesamtwiderstand @10bar [mOhm*cm2]	Bulkwiderstand @10bar [mOhm*cm2]	Durchgangswiderstand @10bar [mOhm*cm2]	Kontaktwiderstand @10bar [mOhm*cm2]	Korrekturwert GDL @10bar/cycle [mOhm*cm2]	Gesamtwiderstand @20bar [mOhm*cm2]	Bulkwiderstand @20bar [mOhm*cm2]	Durchgangswiderstand @20bar [mOhm*cm2]	Kontaktwiderstand @20bar [mOhm*cm2]	Korrekturwert GDL @20bar/cycle [mOhm*cm2]	Gesamtwiderstand @30bar [mOhm*cm2]	Bulkwiderstand @30bar [mOhm*cm2]	Durchgangswiderstand @30bar [mOhm*cm2]	Kontaktwiderstand @30bar [mOhm*cm2]	Korrekturwert GDL @30bar/cycle [mOhm*cm2]
250.52582066	3.69576161	238.1364318	117.2203351	13.71092366															
244.69794589	1.75240731	232.30855704	115.27807486	13.71092366															
241.93605391	1.12876752	229.54666505	114.20894876	13.71092366															
238.8182789	0.86111862	226.42889005	112.78388572	13.71092366															
					149.2063751	3.60929994	140.17711884	68.28390945	9.99237692										
					146.99759895	1.82907941	137.96834269	68.06963164	9.99237692										
					145.53382009	1.2012717	136.50456384	67.65164607	9.99237692										
					144.33630255	0.90435811	135.3070463	67.20134409	9.99237692										
										81.47580798	3.57152792	75.02347692	35.7259745	7.14057971					
										80.22834544	1.73138026	73.77601437	36.02231706	7.14057971					
										79.54321262	1.1971512	73.09088155	35.94686517	7.14057971					
										78.98293919	0.90003566	72.53060812	35.81528623	7.14057971					
															58.26342806	3.50484291	52.99902505	24.74709107	5.82593933
															57.61535321	1.79569013	52.3509502	25.27763003	5.82593933
															57.18218792	1.16996245	51.91778491	25.37391123	5.82593933
															56.85216216	0.86111862	51.58775915	25.36332027	5.82593933
255.29126301	3.57224279	242.91813142	119.67294431	13.69293229															
249.56064379	1.73632891	237.1875122	117.72559165	13.69293229															
246.45194009	1.16584196	234.0788085	116.45648327	13.69293229															
243.15722785	0.87100225	230.78409626	114.95654701	13.69293229															
					152.21535228	3.66858987	143.20459851	69.76800432	9.97190084										
					149.92733342	1.76353707	140.91657965	69.57652129	9.97190084										
					148.26757009	1.16090037	139.25681632	69.04795798	9.97190084										
					147.03516704	0.88891517	138.02441327	68.56774905	9.97190084										
										83.24180508	3.56412097	76.79793866	36.61690884	7.13121218					
										82.05247244	1.82166207	75.60860602	36.89347197	7.13121218					
