Gesamtwiderstand @5bar [mOhm*cm2]	Bulkwiderstand @5bar [mOhm*cm2]	Durchgangswiderstand @5bar [mOhm*cm2]	Kontaktwiderstand @5bar [mOhm*cm2]	Korrekturwert GDL @5bar/cycle [mOhm*cm2]	Gesamtwiderstand @10bar [mOhm*cm2]	Bulkwiderstand @10bar [mOhm*cm2]	Durchgangswiderstand @10bar [mOhm*cm2]	Kontaktwiderstand @10bar [mOhm*cm2]	Korrekturwert GDL @10bar/cycle [mOhm*cm2]	Gesamtwiderstand @20bar [mOhm*cm2]	Bulkwiderstand @20bar [mOhm*cm2]	Durchgangswiderstand @20bar [mOhm*cm2]	Kontaktwiderstand @20bar [mOhm*cm2]	Korrekturwert GDL @20bar/cycle [mOhm*cm2]	Gesamtwiderstand @30bar [mOhm*cm2]	Bulkwiderstand @30bar [mOhm*cm2]	Durchgangswiderstand @30bar [mOhm*cm2]	Kontaktwiderstand @30bar [mOhm*cm2]	Korrekturwert GDL @30bar/cycle [mOhm*cm2]
42.37228882	0.0	28.6099135	14.30495675	13.76237532															
42.17062588	0.0	28.40825056	14.20412528	13.76237532															
42.0227062	0.0	28.26033089	14.13016544	13.76237532															
41.94455655	0.0	28.18218124	14.09109062	13.76237532															
					24.77093317	0.0	14.75187412	7.37593706	10.01905905										
					24.76504815	0.0	14.7459891	7.37299455	10.01905905										
					24.69369323	0.0	14.67463418	7.33731709	10.01905905										
					24.64285363	0.0	14.62379458	7.31189729	10.01905905										
										15.11111485	0.0	7.94725378	3.97362689	7.16386107					
										15.1366452	0.0	7.97278412	3.98639206	7.16386107					
										15.09457989	0.0	7.93071882	3.96535941	7.16386107					
										15.08026336	0.0	7.91640229	3.95820114	7.16386107					
															11.21119428	0.0	5.37119147	2.68559573	5.84000281
															11.30526466	0.0	5.46526185	2.73263093	5.84000281
															11.30889119	0.0	5.46888838	2.73444419	5.84000281
															11.32703866	0.0	5.48703585	2.74351793	5.84000281
43.23335154	0.0	29.49399667	14.74699834	13.73935487															
43.05820245	0.0	29.31884758	14.65942379	13.73935487															
42.9197485	0.0	29.18039363	14.59019682	13.73935487															
42.79147834	0.0	29.05212347	14.52606174	13.73935487															
					25.26437465	0.0	15.25678957	7.62839478	10.00758508										
					25.22484655	0.0	15.21726146	7.60863073	10.00758508										
					25.19893843	0.0	15.19135334	7.59567667	10.00758508										
					25.13155713	0.0	15.12397205	7.56198602	10.00758508										
										15.36713115	0.0	8.20535713	4.10267856	7.16177402					
										15.36079505	0.0	8.19902102	4.09951051	7.16177402					
										15.33790167	0.0	8.17612765	4.08806382	7.16177402					
										15.31428682	0.0	8.1525128	4.0762564	7.16177402					
															11.46611455	0.0	5.63146545	2.81573272	5.8346491
															11.43553894	0.0	5.60088984	2.80044492	5.8346491
															11.47524003	0.0	5.64059093	2.82029546	5.8346491
															11.46020113	0.0	5.62555203	2.81277601	5.8346491
43.67919838	0.0	29.91542583	14.95771292	13.76377255															
43.4758528	0.0	29.71208026	14.85604013	13.76377255															
43.35221504	0.0	29.5884425	14.79422125	13.76377255															
43.24024302	0.0	29.47647047	14.73823524	13.76377255															
					25.5100035	0.0	15.49790716	7.74895358	10.01209634										
					25.55765245	0.0	15.54555611	7.77277806	10.01209634										
					25.48348059	0.0	15.47138425	7.73569212	10.01209634										
					25.45202474	0.0	15.4399284	7.7199642	10.01209634										
										15.49842327	0.0	8.33675009	4.16837504	7.16167318					
										15.54663113	0.0	8.38495795	4.19247897	7.16167318					
										15.48856134	0.0	8.32688816	4.16344408	7.16167318					
										15.47199097	0.0	8.31031779	4.15515889	7.16167318					
															11.49346569	0.0	5.64918791	2.82459395	5.84427778
															11.56745826	0.0	5.72318048	2.86159024	5.84427778
															11.55969073	0.0	5.71541295	2.85770647	5.84427778
															11.54254095	0.0	5.69826317	2.84913158	5.84427778
44.03587585	0.0	30.27694421	15.1384721	13.75893164															
43.90664274	0.0	30.1477111	15.07385555	13.75893164															
43.73051288	0.0	29.97158123	14.98579062	13.75893164															
43.63279275	0.0	29.8738611	14.93693055	13.75893164															
					25.94107873	0.0	15.9278219	7.96391095	10.01325683										
					25.91892262	0.0	15.9056658	7.9528329	10.01325683										
					25.85812952	0.0	15.84487269	7.92243635	10.01325683										
					25.82863416	0.0	15.81537733	7.90768867	10.01325683										
										15.6505069	0.0	8.49552164	4.24776082	7.15498526					
										15.67827628	0.0	8.52329102	4.26164551	7.15498526					
