Gesamtwiderstand @5bar [mOhm*cm2]	Bulkwiderstand @5bar [mOhm*cm2]	Durchgangswiderstand @5bar [mOhm*cm2]	Kontaktwiderstand @5bar [mOhm*cm2]	Korrekturwert GDL @5bar/cycle [mOhm*cm2]	Gesamtwiderstand @10bar [mOhm*cm2]	Bulkwiderstand @10bar [mOhm*cm2]	Durchgangswiderstand @10bar [mOhm*cm2]	Kontaktwiderstand @10bar [mOhm*cm2]	Korrekturwert GDL @10bar/cycle [mOhm*cm2]	Gesamtwiderstand @20bar [mOhm*cm2]	Bulkwiderstand @20bar [mOhm*cm2]	Durchgangswiderstand @20bar [mOhm*cm2]	Kontaktwiderstand @20bar [mOhm*cm2]	Korrekturwert GDL @20bar/cycle [mOhm*cm2]	Gesamtwiderstand @30bar [mOhm*cm2]	Bulkwiderstand @30bar [mOhm*cm2]	Durchgangswiderstand @30bar [mOhm*cm2]	Kontaktwiderstand @30bar [mOhm*cm2]	Korrekturwert GDL @30bar/cycle [mOhm*cm2]
515.95472534	0.2906719	503.63481735	251.67207272	13.6340315															
432.79627004	0.08439379	420.47636206	210.19598413	13.6340315															
437.39333111	0.08607727	425.07342312	212.49367293	13.6340315															
405.20283221	0.05996059	392.88292422	196.41148182	13.6340315															
					314.3323319	0.25754703	305.35671629	152.54958463	9.93301461										
					300.31912951	0.11880135	291.3435139	145.61235627	9.93301461										
					303.49758845	0.0598523	294.52197284	147.23106027	9.93301461										
					303.72576389	0.06218656	294.75014828	147.34398086	9.93301461										
										173.77463978	0.24864669	167.34715399	83.54925365	7.11308428					
										176.01283692	0.10171969	169.58535113	84.74181572	7.11308428					
										177.31776869	0.07288218	170.89028289	85.40870036	7.11308428					
										177.46176614	0.05476727	171.03428034	85.48975654	7.11308428					
															118.5791725	0.27287122	113.3478889	56.53750884	5.78928719
															122.8617009	0.13514279	117.6304173	58.74763726	5.78928719
															124.08062333	0.07980891	118.84933973	59.38476541	5.78928719
															124.51508071	0.06527778	119.2837971	59.60925966	5.78928719
495.73739994	0.26496148	483.43030991	241.58267422	13.6198463															
458.44311373	0.1393512	446.1360237	222.99833625	13.6198463															
461.69733144	0.06414052	449.39024142	224.66305045	13.6198463															
405.20283221	0.04475038	392.89574218	196.4254959	13.6198463															
					310.51189464	0.19919952	301.53674637	150.66877342	9.93249742										
					297.93681613	0.13217059	288.96166786	144.41474864	9.93249742										
					300.90411549	0.09300401	291.92896722	145.91798161	9.93249742										
					301.25738926	0.03461149	292.282241	146.12381475	9.93249742										
										175.23615669	0.29512207	168.82227122	84.26357458	7.09803325					
										177.42219815	0.10568387	171.00831268	85.4513144	7.09803325					
										178.73552403	0.05770945	172.32163856	86.13196456	7.09803325					
										178.92725413	0.0541479	172.51336866	86.22961038	7.09803325					
															119.0379978	0.23678207	113.80417745	56.78369769	5.79209452
															123.15308116	0.1039479	117.91926082	58.90765646	5.79209452
															124.40834029	0.08409713	119.17451994	59.54521141	5.79209452
															124.7506494	0.07022335	119.51682905	59.72330285	5.79209452
517.79401141	0.22392686	505.50586927	252.64097121	13.5988773															
447.33013903	0.07176854	435.04199689	217.48511418	13.5988773															
452.2698014	0.06661382	439.98165926	219.95752272	13.5988773															
405.20283221	0.04747185	392.91469007	196.43360911	13.5988773															
					315.89076196	0.2318366	306.92499634	153.34657987	9.92211395										
					302.37861974	0.09924724	293.41285412	146.65680344	9.92211395										
					305.56474967	0.07552069	296.59898405	148.26173168	9.92211395										
					305.77528341	0.05340653	296.80951779	148.37805563	9.92211395										
										172.94795878	0.28226686	166.5334709	83.12560202	7.09869991					
										174.85202405	0.09924724	168.43753617	84.16914447	7.09869991					
										176.27424483	0.08739653	169.85975695	84.88618021	7.09869991					
										176.57896209	0.05711712	170.16447421	85.05367855	7.09869991					
															118.06052131	0.30797729	112.83160651	56.26181461	5.78666571
															122.45545716	0.11682114	117.22654236	58.55486061	5.78666571
															123.60958278	0.08475551	118.38066798	59.14795623	5.78666571
															123.93970345	0.0604542	118.71078865	59.32516722	5.78666571
532.47371923	0.17497498	520.182256	260.00364051	13.60255264															
468.67549599	0.10419589	456.38403277	228.13991844	13.60255264															
472.07104306	0.08244743	459.77957983	229.8485662	13.60255264															
405.20283221	0.05625	392.91136898	196.42755949	13.60255264															
					322.47504753	0.25754703	313.51536078	156.62890687	9.91538667										
					313.61211673	0.14950025	304.65242998	152.25146486	9.91538667										
					315.97363568	0.08607727	307.01394893	153.46393583	9.91538667										
