Gesamtwiderstand @5bar [mOhm*cm2]	Bulkwiderstand @5bar [mOhm*cm2]	Durchgangswiderstand @5bar [mOhm*cm2]	Kontaktwiderstand @5bar [mOhm*cm2]	Korrekturwert GDL @5bar/cycle [mOhm*cm2]	Gesamtwiderstand @10bar [mOhm*cm2]	Bulkwiderstand @10bar [mOhm*cm2]	Durchgangswiderstand @10bar [mOhm*cm2]	Kontaktwiderstand @10bar [mOhm*cm2]	Korrekturwert GDL @10bar/cycle [mOhm*cm2]	Gesamtwiderstand @20bar [mOhm*cm2]	Bulkwiderstand @20bar [mOhm*cm2]	Durchgangswiderstand @20bar [mOhm*cm2]	Kontaktwiderstand @20bar [mOhm*cm2]	Korrekturwert GDL @20bar/cycle [mOhm*cm2]	Gesamtwiderstand @30bar [mOhm*cm2]	Bulkwiderstand @30bar [mOhm*cm2]	Durchgangswiderstand @30bar [mOhm*cm2]	Kontaktwiderstand @30bar [mOhm*cm2]	Korrekturwert GDL @30bar/cycle [mOhm*cm2]
327.44698828	22.65560284	315.16343103	146.25391409	13.59380336															
306.62504518	11.3264006	294.34148793	141.50754366	13.59380336															
304.24823397	7.46985471	291.96467671	142.247411	13.59380336															
303.11978958	5.66421531	290.83623233	142.58600851	13.59380336															
					255.68793311	22.50731524	246.71984943	112.1062671	9.92467926										
					245.1974247	11.38215361	236.22934103	112.42359371	9.92467926										
					243.18275301	7.57289579	234.21466933	113.32088677	9.92467926										
					242.14291082	5.6827624	233.17482715	113.74603238	9.92467926										
										186.6722136	22.63089325	180.27579162	78.82244919	7.07870699					
										175.29278335	11.45737462	168.89636138	78.71949338	7.07870699					
										173.45004094	7.58620488	167.05361897	79.73370704	7.07870699					
										172.28814003	5.73222069	165.89171806	80.07974868	7.07870699					
															145.80651162	22.74210895	140.58040654	58.9191488	5.78355628
															137.16634789	11.48746235	131.94024282	60.22639024	5.78355628
															134.43461924	7.58113727	129.20851417	60.81368845	5.78355628
															133.20310559	5.69203595	127.97700051	61.14248228	5.78355628
330.27681504	22.56910425	318.0220196	147.72645768	13.56197362															
304.22146084	11.3697628	291.9666654	140.2984513	13.56197362															
302.03061748	7.56558489	289.77582204	141.10511857	13.56197362															
300.75502568	5.64566821	288.50023024	141.42728101	13.56197362															
					261.05101893	22.51967755	252.10727298	114.79379771	9.89774552										
					244.01082247	11.45737462	235.06707652	111.80485095	9.89774552										
					242.38316383	7.52343687	233.43941788	112.9579905	9.89774552										
					241.4844871	5.62712112	232.54074115	113.45681002	9.89774552										
										185.36233477	22.84096235	178.95499205	78.05701485	7.0907926					
										176.99269955	11.35737199	170.58535683	79.61399242	7.0907926					
										174.57889529	7.65120491	168.17155258	80.26017383	7.0907926					
										173.45351829	5.66112475	167.04617557	80.69252541	7.0907926					
															145.2874975	22.87803425	140.06749138	58.59472857	5.77680677
															136.94952937	11.43790663	131.72952325	60.14580831	5.77680677
															134.23577707	7.69343834	129.01577095	60.66116631	5.77680677
															133.05472883	5.74149424	127.83472271	61.04661424	5.77680677
329.48595033	22.63089325	317.22331798	147.29621237	13.57064647															
307.7958622	11.39454066	295.53322985	142.06934459	13.57064647															
305.42700651	7.49046343	293.16437416	142.83695537	13.57064647															
304.26971318	5.66421531	292.00708083	143.17143276	13.57064647															
					259.22213349	22.65560284	250.27744187	113.81091951	9.89879205										
					241.46815512	11.33878765	232.52346351	110.59233793	9.89879205										
					239.75771293	7.56053106	230.81302131	111.62624512	9.89879205										
					238.79205661	5.63330411	229.847365	112.10703044	9.89879205										
										183.29866313	22.69267474	176.90776265	77.10754395	7.07259653					
										174.40946913	11.38834714	168.01856865	78.31511076	7.07259653					
										172.20036347	7.52846591	165.80946299	79.14049854	7.07259653					
										170.94965306	5.73531313	164.55875258	79.41171973	7.07259653					
															143.34739635	22.86567945	138.13158273	57.63295164	5.77216708
															134.66364834	11.45029367	129.44783472	58.99877052	5.77216708
															132.25196691	7.58620488	127.03615329	59.72497421	5.77216708
															130.91871493	5.66730586	125.70290131	60.01779772	5.77216708
342.1892875	22.53203235	329.91455591	153.69126178	13.58403629															
320.86686184	11.31504012	308.59213025	148.63854506	13.58403629															
318.80981212	7.593502	306.53508054	149.47078927	13.58403629															
318.09353206	5.69821894	305.81880048	150.06029077	13.58403629															
